[21:59:36] [INFO] Memory guard started — watching PID 512588, min_avail=1.5 GB, interval=10.0s
[02:40:37] [INFO] RAM: 24.3/30.8 GB used | avail=6.47 GB | swap=4.5 GB
[02:41:37] [INFO] RAM: 24.8/30.8 GB used | avail=5.93 GB | swap=4.5 GB
[02:42:37] [INFO] RAM: 24.8/30.8 GB used | avail=5.98 GB | swap=4.5 GB
[02:43:37] [INFO] RAM: 24.8/30.8 GB used | avail=5.98 GB | swap=4.5 GB
[02:44:37] [INFO] RAM: 24.8/30.8 GB used | avail=5.97 GB | swap=4.5 GB
[02:45:37] [INFO] RAM: 24.6/30.8 GB used | avail=6.15 GB | swap=4.5 GB
[02:46:37] [INFO] RAM: 24.6/30.8 GB used | avail=6.21 GB | swap=4.5 GB
[02:47:37] [INFO] RAM: 24.7/30.8 GB used | avail=6.07 GB | swap=4.5 GB
[02:48:37] [INFO] RAM: 24.8/30.8 GB used | avail=6.01 GB | swap=4.5 GB
[02:49:37] [INFO] RAM: 24.7/30.8 GB used | avail=6.03 GB | swap=4.5 GB
[02:49:47] [INFO] PID 512588 no longer alive — guard exiting normally.
l=6.03 GB | swap=4.5 GB
[02:49:47] [INFO] PID 512588 no longer alive — guard exiting normally.
